timestamp,uV
1651668596103.0137,19.0
1651668596103.0156,-78.0
1651668596103.0176,-23.0
1651668596103.0195,-51.0
1651668596103.0215,42.0
1651668596103.0234,1.0
1651668596103.0254,62.0
1651668596103.0273,-2.0
1651668596103.0293,15.0
1651668596103.0312,-72.0
1651668596103.0332,-5.0
1651668596103.0352,-46.0
1651668596103.037,46.0
1651668596103.039,37.0
1651668596103.041,103.0
1651668596103.043,9.0
1651668596103.045,34.0
1651668596103.0469,-42.0
1651668596103.0488,4.0
1651668596103.0508,-50.0
1651668596103.0527,28.0
1651668596103.0547,-7.0
1651668596103.0566,60.0
1651668596103.0586,9.0
1651668596103.0605,50.0
1651668596103.0625,-42.0
1651668596103.0645,-13.0
1651668596103.0664,-75.0
1651668596103.0684,12.0
1651668596103.0703,1.0
1651668596103.0723,78.0
1651668596103.0742,19.0
1651668596103.0762,66.0
1651668596103.0781,-35.0
1651668596103.08,-28.0
1651668596103.082,-100.0
1651668596103.084,-23.0
1651668596103.086,-32.0
1651668596103.088,48.0
1651668596103.0898,5.0
1651668596103.0918,60.0
1651668596103.0938,-36.0
1651668596103.0957,-13.0
1651668596103.0977,-93.0
1651668596103.0996,-42.0
1651668596103.1016,-57.0
1651668596103.1035,42.0
1651668596103.1055,-2.0
1651668596103.1074,55.0
1651668596103.1094,-29.0
1651668596103.1113,-5.0
1651668596103.1133,-80.0
1651668596103.1152,-24.0
1651668596103.1172,-57.0
1651668596103.1191,45.0
1651668596103.121,12.0
1651668596103.123,60.0
1651668596103.125,-18.0
1651668596103.127,16.0
1651668596103.129,-69.0
1651668596103.1309,-31.0
1651668596103.1328,-75.0
1651668596103.1348,17.0
1651668596103.1367,-2.0
1651668596103.1387,84.0
1651668596103.1406,22.0
1651668596103.1426,53.0
1651668596103.1445,-35.0
1651668596103.1465,-6.0
1651668596103.1484,-61.0
1651668596103.1504,38.0
1651668596103.1523,20.0
1651668596103.1543,100.0
1651668596103.1562,19.0
1651668596103.1582,45.0
1651668596103.1602,-43.0
1651668596103.162,-31.0
1651668596103.164,-102.0
1651668596103.166,-5.0
1651668596103.168,-18.0
1651668596103.17,59.0
1651668596103.1719,-3.0
1651668596103.1738,37.0
1651668596103.1758,-50.0
1651668596103.1777,-36.0
1651668596103.1797,-104.0
1651668596103.1816,-17.0
1651668596103.1836,-29.0
1651668596103.1855,60.0
1651668596103.1875,20.0
1651668596103.1895,56.0
1651668596103.1914,-31.0
1651668596103.1934,-5.0
1651668596103.1953,-82.0
1651668596103.1973,-28.0
1651668596103.1992,-43.0
1651668596103.2012,70.0
1651668596103.2031,30.0
1651668596103.205,70.0
1651668596103.207,-27.0
1651668596103.209,-10.0
1651668596103.211,-83.0
1651668596103.213,-17.0
1651668596103.2148,-50.0
1651668596103.2168,45.0
1651668596103.2188,13.0
1651668596103.2207,66.0
1651668596103.2227,-21.0
1651668596103.2246,4.0
1651668596103.2266,-76.0
1651668596103.2285,-21.0
1651668596103.2305,-58.0
1651668596103.2324,38.0
1651668596103.2344,6.0
1651668596103.2363,73.0
1651668596103.2383,22.0
1651668596103.2402,63.0
1651668596103.2422,-43.0
1651668596103.2441,-16.0
1651668596103.246,-63.0
1651668596103.248,31.0
1651668596103.25,17.0
1651668596103.252,90.0
1651668596103.254,33.0
1651668596103.2559,68.0
1651668596103.2578,-29.0
1651668596103.2598,-5.0
1651668596103.2617,-63.0
1651668596103.2637,23.0
1651668596103.2656,11.0
1651668596103.2676,84.0
1651668596103.2695,17.0
1651668596103.2715,55.0
1651668596103.2734,-35.0
1651668596103.2754,-7.0
1651668596103.2773,-78.0
1651668596103.2793,-5.0
1651668596103.2812,-17.0
1651668596103.2832,70.0
1651668596103.2852,1.0
1651668596103.287,44.0
1651668596103.289,-36.0
1651668596103.291,-9.0
1651668596103.293,-87.0
1651668596103.295,-14.0
1651668596103.2969,-42.0
1651668596103.2988,48.0
1651668596103.3008,23.0
1651668596103.3027,77.0
1651668596103.3047,-18.0
1651668596103.3066,-6.0
1651668596103.3086,-82.0
1651668596103.3105,-18.0
1651668596103.3125,-56.0
1651668596103.3145,35.0
1651668596103.3164,2.0
1651668596103.3184,74.0
1651668596103.3203,11.0
1651668596103.3223,42.0
1651668596103.3242,-64.0
1651668596103.3262,-25.0
1651668596103.3281,-58.0
1651668596103.33,34.0
1651668596103.332,2.0
1651668596103.334,74.0
1651668596103.336,9.0
1651668596103.338,38.0
1651668596103.3398,-45.0
1651668596103.3418,8.0
1651668596103.3438,-36.0
1651668596103.3457,42.0
1651668596103.3477,27.0
1651668596103.3496,85.0
1651668596103.3516,15.0
1651668596103.3535,44.0
1651668596103.3555,-45.0
1651668596103.3574,-23.0
1651668596103.3594,-83.0
1651668596103.3613,6.0
1651668596103.3633,-10.0
1651668596103.3652,77.0
1651668596103.3672,23.0
1651668596103.3691,60.0
1651668596103.371,-42.0
1651668596103.373,-9.0
1651668596103.375,-74.0
1651668596103.377,-14.0
1651668596103.379,-20.0
1651668596103.3809,62.0
1651668596103.3828,2.0
1651668596103.3848,62.0
1651668596103.3867,-21.0
1651668596103.3887,-13.0
1651668596103.3906,-96.0
1651668596103.3926,-21.0
1651668596103.3945,-32.0
1651668596103.3965,38.0
1651668596103.3984,-25.0
1651668596103.4004,39.0
1651668596103.4023,-23.0
1651668596103.4043,1.0
1651668596103.4062,-94.0
1651668596103.4082,-27.0
1651668596103.4102,-51.0
1651668596103.412,39.0
1651668596103.414,4.0
1651668596103.416,53.0
1651668596103.418,-7.0
1651668596103.42,17.0
1651668596103.4219,-85.0
1651668596103.4238,-36.0
1651668596103.4258,-68.0
1651668596103.4277,31.0
1651668596103.4297,1.0
1651668596103.4316,55.0
1651668596103.4336,-10.0
1651668596103.4355,28.0
1651668596103.4375,-67.0
1651668596103.4395,-28.0
1651668596103.4414,-67.0
1651668596103.4434,6.0
1651668596103.4453,-16.0
1651668596103.4473,81.0
1651668596103.4492,31.0
1651668596103.4512,59.0
1651668596103.4531,-39.0
1651668596103.455,-3.0
1651668596103.457,-76.0
1651668596103.459,13.0
1651668596103.461,-6.0
1651668596103.463,64.0
1651668596103.4648,8.0
1651668596103.4668,67.0
1651668596103.4688,13.0
1651668596103.4707,-9.0
1651668596103.4727,-76.0
1651668596103.4746,13.0
1651668596103.4766,-7.0
1651668596103.4785,73.0
1651668596103.4805,23.0
1651668596103.4824,59.0
1651668596103.4844,-32.0
1651668596103.4863,0.0
1651668596103.4883,-80.0
1651668596103.4902,-12.0
1651668596103.4922,-46.0
1651668596103.4941,46.0
1651668596103.496,1.0
1651668596103.498,56.0
1651668596103.5,-12.0
1651668596103.502,12.0
1651668596103.504,-85.0
1651668596103.5059,-29.0
1651668596103.5078,-57.0
1651668596103.5098,35.0
1651668596103.5117,-12.0
1651668596103.5137,59.0
1651668596103.5156,4.0
1651668596103.5176,28.0
1651668596103.5195,-91.0
1651668596103.5215,-39.0
1651668596103.5234,-38.0
1651668596103.5254,55.0
1651668596103.5273,23.0
1651668596103.5293,84.0
1651668596103.5312,15.0
1651668596103.5332,34.0
1651668596103.5352,-58.0
1651668596103.537,-23.0
1651668596103.539,-65.0
1651668596103.541,35.0
1651668596103.543,15.0
1651668596103.545,85.0
1651668596103.5469,23.0
1651668596103.5488,48.0
1651668596103.5508,-47.0
1651668596103.5527,-5.0
1651668596103.5547,-60.0
1651668596103.5566,20.0
1651668596103.5586,19.0
1651668596103.5605,93.0
1651668596103.5625,28.0
1651668596103.5645,64.0
1651668596103.5664,-39.0
1651668596103.5684,-29.0
1651668596103.5703,-90.0
1651668596103.5723,1.0
1651668596103.5742,-12.0
1651668596103.5762,67.0
1651668596103.5781,11.0
1651668596103.58,52.0
1651668596103.582,-34.0
1651668596103.584,-16.0
1651668596103.586,-87.0
1651668596103.588,-7.0
1651668596103.5898,-16.0
1651668596103.5918,55.0
1651668596103.5938,-6.0
1651668596103.5957,27.0
1651668596103.5977,-39.0
1651668596103.5996,2.0
1651668596103.6016,-78.0
1651668596103.6035,-28.0
1651668596103.6055,-65.0
1651668596103.6074,34.0
1651668596103.6094,-2.0
1651668596103.6113,56.0
1651668596103.6133,-25.0
1651668596103.6152,1.0
1651668596103.6172,-68.0
1651668596103.6191,-27.0
1651668596103.621,-61.0
1651668596103.623,31.0
1651668596103.625,1.0
1651668596103.627,66.0
1651668596103.629,0.0
1651668596103.6309,31.0
1651668596103.6328,-68.0
1651668596103.6348,-40.0
1651668596103.6367,-83.0
1651668596103.6387,27.0
1651668596103.6406,-2.0
1651668596103.6426,77.0
1651668596103.6445,30.0
1651668596103.6465,60.0
1651668596103.6484,-40.0
1651668596103.6504,-24.0
1651668596103.6523,-79.0
1651668596103.6543,16.0
1651668596103.6562,9.0
1651668596103.6582,97.0
1651668596103.6602,39.0
1651668596103.662,66.0
1651668596103.664,-31.0
1651668596103.666,-14.0
1651668596103.668,-82.0
1651668596103.67,16.0
1651668596103.6719,2.0
1651668596103.6738,90.0
1651668596103.6758,23.0
1651668596103.6777,42.0
1651668596103.6797,-53.0
1651668596103.6816,-23.0
1651668596103.6836,-90.0
1651668596103.6855,-18.0
1651668596103.6875,-42.0
1651668596103.6895,46.0
1651668596103.6914,13.0
1651668596103.6934,75.0
1651668596103.6953,-13.0
1651668596103.6973,-3.0
1651668596103.6992,-87.0
1651668596103.7012,-16.0
1651668596103.7031,-39.0
1651668596103.705,57.0
1651668596103.707,13.0
1651668596103.709,70.0
1651668596103.711,-5.0
1651668596103.713,6.0
1651668596103.7148,-100.0
1651668596103.7168,-43.0
1651668596103.7188,-78.0
1651668596103.7207,19.0
1651668596103.7227,-20.0
1651668596103.7246,38.0
1651668596103.7266,-12.0
1651668596103.7285,19.0
1651668596103.7305,-74.0
1651668596103.7324,-28.0
1651668596103.7344,-68.0
1651668596103.7363,16.0
1651668596103.7383,1.0
1651668596103.7402,85.0
1651668596103.7422,28.0
1651668596103.7441,68.0
1651668596103.746,-36.0
1651668596103.748,-27.0
1651668596103.75,-65.0
1651668596103.752,33.0
1651668596103.754,8.0
1651668596103.7559,85.0
1651668596103.7578,20.0
1651668596103.7598,57.0
1651668596103.7617,-32.0
1651668596103.7637,-13.0
1651668596103.7656,-69.0
1651668596103.7676,27.0
1651668596103.7695,-5.0
1651668596103.7715,64.0
1651668596103.7734,24.0
1651668596103.7754,78.0
1651668596103.7773,-16.0
1651668596103.7793,-6.0
1651668596103.7812,-100.0
1651668596103.7832,-25.0
1651668596103.7852,-29.0
1651668596103.787,68.0
1651668596103.789,17.0
1651668596103.791,75.0
1651668596103.793,-21.0
1651668596103.795,-3.0
1651668596103.7969,-78.0
1651668596103.7988,-25.0
1651668596103.8008,-53.0
1651668596103.8027,42.0
1651668596103.8047,16.0
1651668596103.8066,88.0
1651668596103.8086,1.0
1651668596103.8105,19.0
1651668596103.8125,-79.0
1651668596103.8145,-36.0
1651668596103.8164,-69.0
1651668596103.8184,27.0
1651668596103.8203,2.0
1651668596103.8223,82.0
1651668596103.8242,17.0
1651668596103.8262,38.0
1651668596103.8281,-67.0
1651668596103.83,-40.0
1651668596103.832,-78.0
1651668596103.834,23.0
1651668596103.836,-6.0
1651668596103.838,62.0
1651668596103.8398,-2.0
1651668596103.8418,28.0
1651668596103.8438,-65.0
1651668596103.8457,-36.0
1651668596103.8477,-93.0
1651668596103.8496,8.0
1651668596103.8516,-2.0
1651668596103.8535,63.0
1651668596103.8555,8.0
1651668596103.8574,46.0
1651668596103.8594,-36.0
1651668596103.8613,-14.0
1651668596103.8633,-87.0
1651668596103.8652,4.0
1651668596103.8672,-20.0
1651668596103.8691,62.0
1651668596103.871,17.0
1651668596103.873,81.0
1651668596103.875,-13.0
1651668596103.877,-17.0
1651668596103.879,-98.0
1651668596103.8809,-7.0
1651668596103.8828,-21.0
1651668596103.8848,66.0
1651668596103.8867,23.0
1651668596103.8887,74.0
1651668596103.8906,5.0
1651668596103.8926,31.0
1651668596103.8945,-64.0
1651668596103.8965,4.0
1651668596103.8984,-24.0
1651668596103.9004,55.0
1651668596103.9023,8.0
1651668596103.9043,74.0
1651668596103.9062,5.0
1651668596103.9082,31.0
1651668596103.9102,-79.0
1651668596103.912,-35.0
1651668596103.914,-58.0
1651668596103.916,38.0
1651668596103.918,8.0
1651668596103.92,71.0
1651668596103.9219,1.0
1651668596103.9238,27.0
1651668596103.9258,-64.0
1651668596103.9277,-27.0
1651668596103.9297,-75.0
1651668596103.9316,-2.0
1651668596103.9336,-24.0
1651668596103.9355,62.0
1651668596103.9375,-2.0
1651668596103.9395,35.0
1651668596103.9414,-53.0
1651668596103.9434,-14.0
1651668596103.9453,-57.0
1651668596103.9473,19.0
1651668596103.9492,-5.0
1651668596103.9512,82.0
1651668596103.9531,39.0
1651668596103.955,68.0
1651668596103.957,-45.0
1651668596103.959,-20.0
1651668596103.961,-75.0
1651668596103.963,15.0
1651668596103.9648,-5.0
1651668596103.9668,71.0
1651668596103.9688,19.0
1651668596103.9707,63.0
1651668596103.9727,-29.0
1651668596103.9746,1.0
1651668596103.9766,-65.0
1651668596103.9785,2.0
1651668596103.9805,-28.0
1651668596103.9824,62.0
1651668596103.9844,24.0
1651668596103.9863,71.0
1651668596103.9883,-12.0
1651668596103.9902,17.0
1651668596103.9922,-60.0
1651668596103.9941,-18.0
1651668596103.996,-56.0
1651668596103.998,41.0
1651668596104.0,4.0
1651668596104.002,73.0
1651668596104.004,6.0
1651668596104.0059,16.0
1651668596104.0078,-72.0
1651668596104.0098,-24.0
1651668596104.0117,-71.0
1651668596104.0137,27.0
1651668596104.0156,13.0
1651668596104.0176,63.0
1651668596104.0195,-12.0
1651668596104.0215,19.0
1651668596104.0234,-63.0
1651668596104.0254,-28.0
1651668596104.0273,-83.0
1651668596104.0293,22.0
1651668596104.0312,-3.0
1651668596104.0332,60.0
1651668596104.0352,-6.0
1651668596104.037,17.0
1651668596104.039,-64.0
1651668596104.041,-27.0
1651668596104.043,-79.0
1651668596104.045,12.0
1651668596104.0469,11.0
1651668596104.0488,100.0
1651668596104.0508,49.0
1651668596104.0527,75.0
1651668596104.0547,-36.0
1651668596104.0566,-14.0
1651668596104.0586,-71.0
1651668596104.0605,-2.0
1651668596104.0625,-23.0
1651668596104.0645,77.0
1651668596104.0664,44.0
1651668596104.0684,86.0
1651668596104.0703,-6.0
1651668596104.0723,6.0
1651668596104.0742,-64.0
1651668596104.0762,20.0
1651668596104.0781,1.0
1651668596104.08,78.0
1651668596104.082,23.0
1651668596104.084,82.0
1651668596104.086,5.0
1651668596104.088,23.0
1651668596104.0898,-82.0
1651668596104.0918,-34.0
1651668596104.0938,-53.0
1651668596104.0957,44.0
1651668596104.0977,23.0
1651668596104.0996,73.0
1651668596104.1016,-12.0
1651668596104.1035,9.0
1651668596104.1055,-75.0
1651668596104.1074,-13.0
1651668596104.1094,-51.0
1651668596104.1113,50.0
1651668596104.1133,9.0
1651668596104.1152,64.0
1651668596104.1172,6.0
1651668596104.1191,33.0
1651668596104.121,-68.0
1651668596104.123,-21.0
1651668596104.125,-72.0
1651668596104.127,9.0
1651668596104.129,-21.0
1651668596104.1309,64.0
1651668596104.1328,19.0
1651668596104.1348,39.0
1651668596104.1367,-64.0
1651668596104.1387,-39.0
1651668596104.1406,-80.0
1651668596104.1426,8.0
1651668596104.1445,-24.0
1651668596104.1465,55.0
1651668596104.1484,-3.0
1651668596104.1504,34.0
1651668596104.1523,-56.0
1651668596104.1543,-25.0
1651668596104.1562,-87.0
1651668596104.1582,-6.0
1651668596104.1602,-24.0
1651668596104.162,63.0
1651668596104.164,13.0
1651668596104.166,78.0
1651668596104.168,-3.0
1651668596104.17,2.0
1651668596104.1719,-97.0
1651668596104.1738,-25.0
1651668596104.1758,-32.0
1651668596104.1777,73.0
1651668596104.1797,30.0
1651668596104.1816,79.0
1651668596104.1836,1.0
1651668596104.1855,13.0
1651668596104.1875,-86.0
1651668596104.1895,-7.0
1651668596104.1914,-21.0
1651668596104.1934,53.0
1651668596104.1953,9.0
1651668596104.1973,77.0
1651668596104.1992,-3.0
1651668596104.2012,12.0
1651668596104.2031,-72.0
1651668596104.205,-28.0
1651668596104.207,-72.0
1651668596104.209,30.0
1651668596104.211,13.0
1651668596104.213,71.0
1651668596104.2148,4.0
1651668596104.2168,24.0
1651668596104.2188,-76.0
1651668596104.2207,-43.0
1651668596104.2227,-87.0
1651668596104.2246,11.0
1651668596104.2266,-3.0
1651668596104.2285,86.0
1651668596104.2305,22.0
1651668596104.2324,55.0
1651668596104.2344,-53.0
1651668596104.2363,-39.0
1651668596104.2383,-94.0
1651668596104.2402,8.0
1651668596104.2422,-12.0
1651668596104.2441,64.0
1651668596104.246,19.0
1651668596104.248,63.0
1651668596104.25,-39.0
1651668596104.252,-27.0
1651668596104.254,-89.0
1651668596104.2559,-2.0
1651668596104.2578,-17.0
1651668596104.2598,68.0
1651668596104.2617,19.0
1651668596104.2637,67.0
1651668596104.2656,-35.0
1651668596104.2676,-17.0
1651668596104.2695,-82.0
1651668596104.2715,-6.0
1651668596104.2734,-32.0
1651668596104.2754,60.0
1651668596104.2773,23.0
1651668596104.2793,78.0
1651668596104.2812,6.0
1651668596104.2832,19.0
1651668596104.2852,-67.0
1651668596104.287,-7.0
1651668596104.289,-36.0
1651668596104.291,60.0
1651668596104.293,19.0
1651668596104.295,75.0
1651668596104.2969,-9.0
1651668596104.2988,15.0
1651668596104.3008,-78.0
1651668596104.3027,-29.0
1651668596104.3047,-64.0
1651668596104.3066,31.0
1651668596104.3086,4.0
1651668596104.3105,70.0
1651668596104.3125,2.0
1651668596104.3145,38.0
1651668596104.3164,-60.0
1651668596104.3184,-21.0
1651668596104.3203,-67.0
1651668596104.3223,11.0
1651668596104.3242,-23.0
1651668596104.3262,53.0
1651668596104.3281,-5.0
1651668596104.33,33.0
1651668596104.332,-64.0
1651668596104.334,-34.0
1651668596104.336,-76.0
1651668596104.338,-2.0
1651668596104.3398,-18.0
1651668596104.3418,64.0
1651668596104.3438,5.0
1651668596104.3457,48.0
1651668596104.3477,-35.0
1651668596104.3496,-9.0
1651668596104.3516,-69.0
1651668596104.3535,4.0
1651668596104.3555,-27.0
1651668596104.3574,59.0
1651668596104.3594,9.0
1651668596104.3613,60.0
1651668596104.3633,-17.0
1651668596104.3652,2.0
1651668596104.3672,-91.0
1651668596104.3691,-20.0
1651668596104.371,-28.0
1651668596104.373,57.0
1651668596104.375,19.0
1651668596104.377,77.0
1651668596104.379,-6.0
1651668596104.3809,31.0
1651668596104.3828,-63.0
1651668596104.3848,-10.0
1651668596104.3867,-45.0
1651668596104.3887,60.0
1651668596104.3906,37.0
1651668596104.3926,90.0
1651668596104.3945,5.0
1651668596104.3965,33.0
1651668596104.3984,-46.0
1651668596104.4004,-9.0
1651668596104.4023,-54.0
1651668596104.4043,35.0
1651668596104.4062,9.0
1651668596104.4082,79.0
1651668596104.4102,12.0
1651668596104.412,15.0
1651668596104.414,-89.0
1651668596104.416,-42.0
1651668596104.418,-86.0
1651668596104.42,17.0
1651668596104.4219,11.0
1651668596104.4238,73.0
1651668596104.4258,5.0
1651668596104.4277,48.0
1651668596104.4297,-53.0
1651668596104.4316,-31.0
1651668596104.4336,-94.0
1651668596104.4355,0.0
1651668596104.4375,-13.0
1651668596104.4395,79.0
1651668596104.4414,12.0
1651668596104.4434,33.0
1651668596104.4453,-47.0
1651668596104.4473,-12.0
1651668596104.4492,-78.0
1651668596104.4512,-5.0
1651668596104.4531,-28.0
1651668596104.455,50.0
1651668596104.457,0.0
1651668596104.459,60.0
1651668596104.461,-24.0
1651668596104.463,-10.0
1651668596104.4648,-93.0
1651668596104.4668,-27.0
1651668596104.4688,-49.0
1651668596104.4707,56.0
1651668596104.4727,8.0
1651668596104.4746,59.0
1651668596104.4766,-10.0
1651668596104.4785,12.0
1651668596104.4805,-76.0
1651668596104.4824,-12.0
1651668596104.4844,-35.0
1651668596104.4863,57.0
1651668596104.4883,26.0
1651668596104.4902,85.0
1651668596104.4922,9.0
1651668596104.4941,26.0
1651668596104.496,-86.0
1651668596104.498,-31.0
1651668596104.5,-36.0
1651668596104.502,56.0
1651668596104.504,22.0
1651668596104.5059,90.0
1651668596104.5078,28.0
1651668596104.5098,59.0
1651668596104.5117,-38.0
1651668596104.5137,-14.0
1651668596104.5156,-74.0
1651668596104.5176,16.0
1651668596104.5195,-23.0
1651668596104.5215,52.0
1651668596104.5234,8.0
1651668596104.5254,39.0
1651668596104.5273,-51.0
1651668596104.5293,-10.0
1651668596104.5312,-75.0
1651668596104.5332,1.0
1651668596104.5352,-29.0
1651668596104.537,57.0
1651668596104.539,9.0
1651668596104.541,52.0
1651668596104.543,-35.0
1651668596104.545,-17.0
1651668596104.5469,-83.0
1651668596104.5488,-3.0
1651668596104.5508,-31.0
1651668596104.5527,41.0
1651668596104.5547,-6.0
1651668596104.5566,56.0
1651668596104.5586,-25.0
1651668596104.5605,1.0
1651668596104.5625,-65.0
1651668596104.5645,24.0
1651668596104.5664,9.0
1651668596104.5684,37.0
1651668596104.5703,-5.0
1651668596104.5723,63.0
1651668596104.5742,-7.0
1651668596104.5762,27.0
1651668596104.5781,-64.0
1651668596104.58,-14.0
1651668596104.582,-51.0
1651668596104.584,39.0
1651668596104.586,15.0
1651668596104.588,86.0
1651668596104.5898,17.0
1651668596104.5918,34.0
1651668596104.5938,-67.0
1651668596104.5957,-23.0
1651668596104.5977,-47.0
1651668596104.5996,44.0
1651668596104.6016,4.0
1651668596104.6035,90.0
1651668596104.6055,37.0
1651668596104.6074,62.0
1651668596104.6094,-43.0
1651668596104.6113,-16.0
1651668596104.6133,-57.0
1651668596104.6152,48.0
1651668596104.6172,11.0
1651668596104.6191,64.0
1651668596104.621,-7.0
1651668596104.623,17.0
1651668596104.625,-56.0
1651668596104.627,-10.0
1651668596104.629,-79.0
1651668596104.6309,-7.0
1651668596104.6328,-24.0
1651668596104.6348,57.0
1651668596104.6367,-3.0
1651668596104.6387,38.0
1651668596104.6406,-35.0
1651668596104.6426,-13.0
1651668596104.6445,-85.0
1651668596104.6465,-6.0
1651668596104.6484,-24.0
1651668596104.6504,62.0
1651668596104.6523,0.0
1651668596104.6543,48.0
1651668596104.6562,-34.0
1651668596104.6582,-5.0
1651668596104.6602,-74.0
1651668596104.662,-10.0
1651668596104.664,-34.0
1651668596104.666,50.0
1651668596104.668,0.0
1651668596104.67,53.0
1651668596104.6719,-27.0
1651668596104.6738,5.0
1651668596104.6758,-74.0
1651668596104.6777,-18.0
1651668596104.6797,-40.0
1651668596104.6816,59.0
1651668596104.6836,17.0
1651668596104.6855,77.0
1651668596104.6875,0.0
1651668596104.6895,31.0
1651668596104.6914,-49.0
1651668596104.6934,-6.0
1651668596104.6953,-42.0
1651668596104.6973,53.0
1651668596104.6992,16.0
1651668596104.7012,70.0
1651668596104.7031,15.0
1651668596104.705,31.0
1651668596104.707,-71.0
1651668596104.709,-14.0
1651668596104.711,-50.0
1651668596104.713,28.0
1651668596104.7148,-9.0
1651668596104.7168,59.0
1651668596104.7188,20.0
1651668596104.7207,57.0
1651668596104.7227,-64.0
1651668596104.7246,-39.0
1651668596104.7266,-87.0
1651668596104.7285,5.0
1651668596104.7305,-16.0
1651668596104.7324,64.0
1651668596104.7344,6.0
1651668596104.7363,27.0
1651668596104.7383,-75.0
1651668596104.7402,-50.0
1651668596104.7422,-102.0
1651668596104.7441,-21.0
1651668596104.746,-34.0
1651668596104.748,63.0
1651668596104.75,11.0
1651668596104.752,41.0
1651668596104.754,-39.0
1651668596104.7559,-20.0
1651668596104.7578,-98.0
1651668596104.7598,-24.0
1651668596104.7617,-38.0
1651668596104.7637,55.0
1651668596104.7656,2.0
1651668596104.7676,39.0
1651668596104.7695,-53.0
1651668596104.7715,-40.0
1651668596104.7734,-142.0
1651668596104.7754,-89.0
1651668596104.7773,-101.0
1651668596104.7793,13.0
1651668596104.7812,-7.0
1651668596104.7832,60.0
1651668596104.7852,-21.0
1651668596104.787,-16.0
1651668596104.789,-96.0
1651668596104.791,-34.0
1651668596104.793,-69.0
1651668596104.795,31.0
1651668596104.7969,16.0
1651668596104.7988,96.0
1651668596104.8008,39.0
1651668596104.8027,67.0
1651668596104.8047,-50.0
1651668596104.8066,-42.0
1651668596104.8086,-94.0
1651668596104.8105,13.0
1651668596104.8125,5.0
1651668596104.8145,104.0
1651668596104.8164,48.0
1651668596104.8184,-60.0
1651668596104.8203,-60.0
1651668596104.8223,-40.0
1651668596104.8242,-78.0
1651668596104.8262,-6.0
1651668596104.8281,-6.0
1651668596104.83,92.0
1651668596104.832,50.0
1651668596104.834,85.0
1651668596104.836,-18.0
1651668596104.838,-2.0
1651668596104.8398,-71.0
1651668596104.8418,33.0
1651668596104.8438,30.0
1651668596104.8457,111.0
1651668596104.8477,67.0
1651668596104.8496,121.0
1651668596104.8516,15.0
1651668596104.8535,-89.0
1651668596104.8555,-89.0
1651668596104.8574,-34.0
1651668596104.8594,53.0
1651668596104.8613,16.0
1651668596104.8633,16.0
1651668596104.8652,68.0
1651668596104.8672,-3.0
1651668596104.8691,-93.0
1651668596104.871,-93.0
1651668596104.873,-49.0
1651668596104.875,-83.0
1651668596104.877,4.0
1651668596104.879,4.0
1651668596104.8809,79.0
1651668596104.8828,-9.0
1651668596104.8848,-83.0
1651668596104.8867,-83.0
1651668596104.8887,-39.0
1651668596104.8906,-60.0
1651668596104.8926,49.0
1651668596104.8945,49.0
1651668596104.8965,124.0
1651668596104.8984,44.0
1651668596104.9004,-65.0
1651668596104.9023,-65.0
1651668596104.9043,-36.0
1651668596104.9062,-89.0
1651668596104.9082,-17.0
1651668596104.9102,-17.0
1651668596104.912,78.0
1651668596104.914,20.0
1651668596104.916,-67.0
1651668596104.918,-67.0
1651668596104.92,-45.0
1651668596104.9219,-96.0
1651668596104.9238,-5.0
1651668596104.9258,50.0
1651668596104.9277,50.0
1651668596104.9297,2.0
1651668596104.9316,46.0
1651668596104.9336,-24.0
1651668596104.9355,-24.0
1651668596104.9375,-89.0
1651668596104.9395,-16.0
1651668596104.9414,73.0
1651668596104.9434,73.0
1651668596104.9453,13.0
1651668596104.9473,38.0
1651668596104.9492,-40.0
1651668596104.9512,-40.0
1651668596104.9531,-116.0
1651668596104.955,-46.0
1651668596104.957,-9.0
1651668596104.959,-9.0
1651668596104.961,-61.0
1651668596104.963,-27.0
1651668596104.9648,-113.0
1651668596104.9668,-229.0
1651668596104.9688,-229.0
1651668596104.9707,-175.0
1651668596104.9727,-49.0
1651668596104.9746,-47.0
1651668596104.9766,-47.0
1651668596104.9785,41.0
1651668596104.9805,-20.0
1651668596104.9824,-63.0
1651668596104.9844,-63.0
1651668596104.9863,0.0
1651668596104.9883,-28.0
1651668596104.9902,73.0
1651668596104.9922,71.0
1651668596104.9941,132.0
1651668596104.996,57.0
1651668596104.998,-75.0
1651668596105.0,-75.0
1651668596105.002,-43.0
1651668596105.004,-90.0
1651668596105.0059,-20.0
1651668596105.0078,41.0
1651668596105.0098,-12.0
1651668596105.0117,-12.0
1651668596105.0137,-47.0
1651668596105.0156,-29.0
1651668596105.0176,-89.0
1651668596105.0195,-89.0
1651668596105.0215,-12.0
1651668596105.0234,66.0
1651668596105.0254,12.0
1651668596105.0273,12.0
1651668596105.0293,53.0
1651668596105.0312,-9.0
1651668596105.0332,-86.0
1651668596105.0352,-86.0
1651668596105.037,-9.0
1651668596105.039,82.0
1651668596105.041,52.0
1651668596105.043,52.0
1651668596105.045,97.0
1651668596105.0469,23.0
1651668596105.0488,-78.0
1651668596105.0508,-25.0
1651668596105.0527,-39.0
1651668596105.0547,53.0
1651668596105.0566,22.0
1651668596105.0586,75.0
1651668596105.0605,-12.0
1651668596105.0625,15.0
1651668596105.0645,-68.0
1651668596105.0664,-18.0
1651668596105.0684,-45.0
